ultraviolet,-0.0040209081694892075,0.0011460162773070568,-0.047455408068610386,0.006609212597036462,-0.009455765657496853,0.05930938516243655,0.0378560523784846,0.03163315807508272,-0.041312678902835666,0.005054789383806759,-0.031859325659898935,0.01121927717641356,0.02762113975304478,0.027907928814351224,-0.0033879457171370245,0.020169595478132768,-0.015221051735310345,0.006249359613114589,0.00413115704292633,0.001834166727478971,-0.06253852748102286,0.01919064280492781,-0.005493402194497917,0.014016342443995956,0.030696557170030236,0.020947158562572694,0.012128554826978239,-0.0032074073815389612,-0.06086263007552003,-0.014706158789000646,-0.02202201796515871,0.020985159413179615,-0.019140816851089554,0.0375745508834374,-0.023378770215952433,-0.004207821392805742,-0.03277586921512643,-0.04467653348600598,0.026451358419376902,0.01754292436905051,0.018013262579096974,0.0027655179704709986,0.01972754773996608,-0.0017034663668899605,-0.010071916825768258,-0.034527011956876706,0.07457560613219787,0.02054631585125117,0.03109068326286372,0.02350427247261501,-0.019963761187180597,0.03874576422963644,-0.015461027205951558,0.017037068027389895,0.00937091213363728,-0.01748023535066131,-0.023712240151865224,-0.0638275622933817,0.030061839479176542,-0.05578192045319308,-7.479918428427862e-05,-0.025540707956967577,0.06795974017957784,0.019291589059351105,0.0224153670628156,0.005750751863224101,0.05606295499892732,-0.011935543000387112,-0.04299506906694972,0.001598331326887066,0.026031115998767663,-0.017626217676320274,-0.033216586373049535,-0.05150842296822314,0.013334283556032549,0.04013980294267476,-0.019675768309198555,-0.022767292409619142,-0.00971069343450653,0.01837333168111783,-0.029871963234842085,-0.03451033725551798,0.005975222462946491,-0.0506933788045666,0.02274787712676124,-0.005544328132858629,-0.06350195249518843,-0.050422309325626094,0.01225542500580391,0.0730927896474281,0.031569151397288484,-0.0820266227680012,0.0013576350014253996,0.04495484707088464,-0.012317635880325365,-0.028029761262203527,0.04361805729326107,0.00026491920553107725,-0.05378729007402125,-0.0024113040721952103,-0.04097712899347863,-0.0198743459184144,-0.03686508512419039,-0.0038637831269218693,-0.015848066982087728,-0.01626177151703454,-0.026330715719299156,-0.004873711520903715,0.025423296849154484,-0.03986415953949362,-0.023278389695132653,0.03780044219409258,0.01730043906412437,0.04931289071754769,0.04534863987986616,-0.02931301466766909,-0.12136546199532519,-0.01960725200869631,0.02342285806062092,0.05203161354165401,-0.05123896280797843,-0.03294244442339823,0.042459960552653116,-0.029577514242643255,-0.017909524485236587,-0.03561696169987117,-0.020475985971088295,-0.02947380609132568,-0.040195042366952746,-0.015247913811726441,0.04010964408637853,0.013235947398979845,0.007302372421278503,0.058069440110866816,-0.020932607538252504,0.007517082371605085,-0.01617705621467292,-0.05187671420313663,0.009985560707548748,0.0043811279922819765,0.027690414328979274,0.001589248658390534,0.03714085321487712,-0.010637547340889586,0.08075337198735491,0.06232857609194073,0.033964453340328424,-0.005443387633262297,0.003063270924580031,-0.010095238067243129,-0.01565236939547586,-0.011915894111190156,0.011304162511143561,0.03748041142479507,0.03271474054364789,0.02679965332482023,0.03906267654812137,0.008731011664834601,-0.012767070234469435,0.07545349515852375,0.017489279450183283,0.012446791250505308,0.0396768640105841,0.024516470997284535,-0.0009776999225423915,0.022218808194062474,0.018200210425717882,0.03366409583381598,-0.06750333860773207,-0.014051959961509196,0.1255024558462318,-0.04088588024112176,0.031214753830432103,0.04889613400096766,-0.02565856030228463,-0.035691269964575854,-0.025181008520040234,-0.014195274286167502,-0.01947767350596427,-0.019880685209928653,0.0013085879814332107,-0.008593152127144477,-0.026753202226371807,0.035549244349645015,0.014223568892220883,0.009217696864264758,0.04130390346942345,0.08154956981209278,0.03325770718977022,0.03362441924497809,-0.010002290693512952,-0.022082014739144982,-0.03315736867485019,0.04490503544078434,0.049212029367900846,-0.02032625460408304,0.07220836488991082,0.027372537829794492,-0.006329956933139479,-0.04818572946009477,0.04357742218373274,0.021173326999457998,-0.03405676133774425,-0.09142710858992267,0.03639093327538235,0.07123870519399374,-0.011605861122659527,-0.037020243419432414,-0.024927536790130503,-0.05029720043303209,-0.06815460927514777,0.001757766686508984,-0.023257621264993575,0.031014007515530132,-0.06437824378350346,-0.014512079368372243,0.001825635016457923,-0.038110959211565626,0.035034345120495726,0.02437613466976176,-0.0537430872211399,0.04247455975398845,-0.07405395518196244,0.020920906403883756,-0.09091837208678805,0.05896072738095162,0.017640177741520584,-0.0147821818794219,-0.05079038943420995,-0.023264931592803767,0.0008407018279113942,-0.0030213610067667263,0.04944989653135412,-0.08084430057590476,-0.005651369096247363,0.06176295949738832,0.03643567578209571,-0.013715018345493263,-0.005031188575858627,-0.015742751331897502,-0.022541380343293373,0.04916352777768077,0.07967025411608139,0.05447020246833514,-0.030896987240507746,0.03498937009718407,0.004832661756285576,0.06460020519695896,0.022803545464935834,0.04650480311996835,-0.04567474241692462,-0.00013139650522920953,-0.002316881793921616,0.017608041410671682,-0.03845312822179287,0.03670461017728465,0.015623672528618408,0.023457086622645673,-0.017688698034354466,0.04742665345426137,0.05346177507646631,-0.032455319890722985,-0.05387904175054175,0.09732418049815172,-0.06139495069045277,0.036850883789380756,-0.022054709513912203,0.01297479127243352,-0.00024291398119860428,0.0920286323794627,-0.01640096205016136,0.02943305253381693,0.008822052311280967,-0.0002581026251496283,0.00718011018672141,-0.05834332252255889,0.05858635166476152,-0.04288115149386317,0.0018199347455150107,0.05978082351041681,0.024534074490414556,-0.0028321645073092366,0.06561793092376447,0.0028146710646502187,0.020668440771976788,-0.011281595861383952,-0.014298127234976777,0.042114951884200905,-0.026990271610726202,0.0756040917752315,0.06827723316770688,-0.007938783474685582,0.012686548276684367,0.00482146141280348,-0.005097847021591809,-0.07251740421664964,-0.06225571732338188,-0.02897849457108235,-0.06876799943025107,-0.004714883038357609,0.009090850865506265,0.05503122351988116,0.0033862992528884126,0.014889134031911923,-0.06261045490557175,-0.04791663684055651,0.0022456702972890033,0.052833162046521054,-0.03278250460923192,-0.04449510272657095,-0.055980391671954795,0.014554647710874046,0.028316631529415607,-0.0427895943599545,0.0039574862480250906,0.011854469454552036,-0.0621477612086286,0.031679891836306276,-0.005142892097861407,0.0034515076803309044,0.0040730409347260535,-0.02206230423687279,-0.008166965463071855,-0.036614162314113526,0.018912379652035894,-0.05434809006088525,-0.008164337402750068,-0.03299948246055679,0.012022001824159205,0.03290248940411221,-0.00951138880572217,-0.044569258695431456,0.018794460013254088,0.037252291749918176,-0.002246351241172001,0.0018840895261176044,0.017002334044509286,0.03145382592562691,0.06652041477412507,0.026305181737041685,0.020373030052562177,-0.04139861594453289,0.0498748362667614,0.021212287066328852,0.029261593658063887,0.026322991558593734,0.008266807272567893,0.01253406645105413,-0.06325559319845096,-0.0011977889792763657,-0.004626898767207462,-0.02612016051972315,-0.029022544300015572,-0.02328572181981779,-0.01734519760667061,-0.031820461936583604,0.02616463244751438,0.0034340771691670027,0.022452875127326473,0.005141049675832835,0.027899546318746107,-0.007624403021354139,-0.01235914598495119,0.08769357592099973,0.022963210390834297,0.029163851100498534,0.006482327412886433,-0.04087642233825103,-0.044992657104607925,0.01605476163744319,0.020724842532377795,-0.04375091814310433,0.016361265045585414,0.02964627866969173,-0.04714248443338763,-0.012704005901487129,0.026682858136186732,0.0018400042120914608,0.04538599939568035,0.01000677883552497,-0.026449040076700004,0.03548992142244452,0.04183176712212109,0.019503176265115,0.015632254043905367,-0.02141586912836817,0.05492782881517631,0.04670813743082922,0.0396776840648501,0.046119772636331956,0.03180057493976562,-0.05267858453612618,-0.026864715361942116,0.08432551555767467,0.009952572715444637,-0.014507049142714489,0.01644522430879754,0.027448272202308947,0.033493891615161704,-0.028387518827881375,0.06641263533424119,-0.007283695344814277,-0.016662681334939734,0.02199714595665192,-0.01634647488710805,0.03983809228006891,-0.010114772650495107,-0.014138132928828732,-0.03434922209399225,0.016197426772109138,0.006886921118031481,0.022346901162231526,-0.0034382211460618015,-0.038659172233898545,-0.0007756079304188419,-0.001191710241112896,0.021663788513333913,-0.024365587677636566,0.005247502598325452,0.0033870732656574166,-0.022736306509743946,-0.059074133957600916,0.001347513584379973,0.012089026023083909,0.00595357104328943,0.04461981392801222,0.08193065833875086,0.02019694365103093,-0.032097135637072505,0.042230333486535765,-0.015709499491202567,0.025793337315166785,0.03053071394608873,0.018630212010247702,0.052382005590772475,-0.002269710737074958,-0.02401883621295328,-0.02118106691041386,-0.024575232346456248,0.0377243116270182,0.020716042239104025,-0.07003708029164377,0.045411746451632165,0.013482466150151433,0.057355092477208304,-0.03885617438995908,-0.013564328918706538,0.006470181190615556,-0.0019314937866888055,-0.0537144067405898,0.01675485412388808,-0.08460704801444126,-0.019118945422877558,0.03317913141058727,-0.004772405912334435,-0.0004684075484714024,-0.057622454137657965,-0.08767539719134458,-0.06881178489713867,0.014719672221921443,0.032436077529010725,0.012111345765245035,-0.015246842085582973,-0.04331298139675723,-0.01244547161769485,-0.021653334384972227,-0.007251008119607968,-0.03904339543074978,0.011643765010931966,-0.009043027555038032,-0.01389356437363075,-0.01617811213473554,-0.061194436551682226,-0.03284836016183812,-0.011548932136981037,0.06874832921558911,0.08288809862554092,-0.00946953300885063,-0.013926472973375237,0.014357432878325627,-0.006676019138189996,-0.05421672984570947,0.029039041010385614,0.011063409710342375,0.027076122792042395,0.04059392766613101,0.03528109686890142,-0.015959224208830468,-0.011753840160787822,-0.055084556348141155,-0.013817311922391964,-0.032730841111073654,0.09571236248022336,0.0107212199024494,-0.00930166230019483,0.015261969887485608,0.031889993383082536,-0.02128067900195067,-0.01461156486878703,-0.026518681193504777,0.028230627614241516,0.022787451615820534,0.04591923153548854,0.008085569027754178,-0.038190619367125075,-0.019689290094697588,0.05462551382451934,0.021020042224753094,0.007364779773768608,0.08980810618063383,-0.003479753698793813,0.000695370204903718,0.027666003892152565,-0.030308180813728984,-0.009123578476801663,-0.023825064962264768,0.01811828989616888,-0.03137545321382378,0.00903914339321283,0.05601555570956044,-0.03575302612636413,-0.003783034912282683,0.02069622062152187,-0.04195523123982462,0.07343898328342445,0.061773460997003614,-0.021947409922164204,-0.05937084388956668,-0.022911493240798348,0.0337289117164524,0.010295256111674516,-0.06011931786124845,0.04635078411990528,0.011306574991598416,0.00639698140160489,0.06788344209248741,-0.002497802276759846,-0.044734669804482007,0.017203847133219905,0.0033803877047469885,0.006152325319463365,0.02182839269240398,0.04339352412821887,-0.030764761961929753,-0.03861740968680279,-0.0003241161961940713,-0.009996549120680254,0.0654424081706606,-0.025858274923296974,0.005103950413419671,-0.023215701645112163,-0.005869373202088888,0.006687959037720063,-0.018833590787611282,-0.003803255231438558,-0.03489473025744041,0.023722909397291464,-0.009643626230529641,0.029134864368179525,0.00423825701379251,-0.04151603074516443,0.03844022556615451,-0.00973482974730605,0.02364386177544687,0.06073655518217032,0.04955743963775851,-0.018998535865113624,0.00476195262147462,0.036505097890882444,0.02841795679675615,0.01835047299625396,-0.07209560530762268,-0.02079183650798753,0.011548576735477602,-0.02504330204387093,-0.07432463030275803,0.02358869894539745,-0.0012499330458104673,0.012499620896584653,-0.043718722332569356,-0.025398244425046613,0.006261136732970726,-0.04688379024020594,0.01871984482761287,0.08070270083511513,-0.03564849311405235,0.04748677641714636,-0.026645054324112183,0.049038591242417266,0.026125196358611144,-0.011053540548566849,0.0091129515655461,0.035654047952524456,-0.03026875894789534,-0.0028644312543385513,0.023478065711607956,-0.003638143765321952,0.015382667872888467,0.024541210544910843,0.03465842510242999,0.027602405794390605,-0.014805988636128298,0.007464577255419094,0.0097568639594141,0.026917141155585276,0.029259398755586676,-0.0016625323432983598,-0.011746965527858273,0.04913454077859763,0.01245336132177702,0.02924881825414743,0.035397379808916885,-0.03297839406045277,-0.014071715692323183,0.07722772113794989,-0.01562511865970447,-0.02381618981456508,-0.020060663421303426,0.0729611201252761,-0.013417857796255655,-0.011878026841510852,-0.021542506087099907,-0.037548331398384226,0.02927522957678336,0.050353980145778264,0.012430476347114265,-0.003630002852668296,-0.06768163975477899,-0.0031048241361466655,-0.009340176280882698,0.014015288998265707,0.0026385809532598185,0.05484565095945431,-0.0038284921195935067,0.09290375741194398,0.010204939626450563,-0.03834637518104922,0.03231868230986035,0.004291748620944498,0.03116765700347264,-0.028716142641396422,-0.01774336484278694,0.03315613565881027,-0.025449284458132625,-0.0035046105149578693,0.04901189018473123,0.020662097116922764,0.04805195982072573,0.0020449385564614963,-0.047925622525606275,0.05603479588314991,-0.017169583291167176,-0.006133152920498149,0.041914650155877614,-0.013054910940142155,-0.033484441992257925,-0.04273813707039199,-0.020953855588286496,-0.0007325083287174017,0.014775936647966083,-0.03607684195482717,0.027383256174670537,-0.024855646364434887,-0.0531033012073321,0.018045391217162934,0.03808830732055747,-0.03364945556543992,0.02527937864252207,-0.04690696136795655,-0.02054916444757182,0.024844054939318072,-0.01010734257874215,-0.00502266896387985,-0.017863706232698298,0.04234304310382961,0.08087308807919666,0.011147220605085802,0.00796522503944245,-0.08311643137301772,-0.007522342173921193,-0.07895702530267049,0.025871674972541524,-0.012723773397187136,-0.0017557255146835196,0.06298190252657795,-0.06665649693744484,-0.021962365814082445,-0.03375212386764143,-0.00043864924747547544,-0.06845967104146713,-0.03710180520848091,-0.027818000970938346,-0.046067636907838924,-0.005098558021798349,-0.08620665507162699,0.03883693068469744,-0.04552488697450002,-0.026669752744250045,-0.015344058481165188,-0.044402738277830964,0.040177565349524706,-0.030353068790427307,-0.011946655407851685,0.01709700596356701,0.015604501695427292,0.002200813018577539,0.04928708773224809,0.03978326428653278,-0.05967667181564766,0.0015340475170304722,0.04854200809848546,-0.04620801739628699,-0.0236094958192475,0.06826142792463309,-0.0418238230381349,0.013809449467469315,-0.027627738496594972,0.021940905985608425,-0.022099867926039737,-0.04488621261598048,0.05474553012751079,0.05045055604181957,0.0117719944578346,-0.03334603347587266,0.04357666376204403,0.010289658780629382,-0.013479381094160444,0.0012318334947695514,0.00409116941195102,-0.04599174414691467,0.016443825753768435,-0.044276932056998695,-0.025252063375262073,0.011658784867065475,-0.029495832746468043,0.016799926584044347,0.044462919392534585,-0.057404469529275526,0.020906630608156222,0.05349734506898183,-0.02185304270058963,0.004688047433438991,0.0456456819633646,-0.046606442053129436,-0.08047070255373319,-0.07594633840787875,-0.01977977242660097,0.0005028174195947351,-0.055344963318963325,-0.0006467025977882615,-0.027128269886533045,-0.005557355466807833,0.05017721223500105,-0.04062742397644819,-0.00010651716304717847,-0.010667507062756182,0.0198051053896557,0.0471932925991249,0.017612764247105762,0.02620336484725023,0.019675829857414603,-0.0018588118241820554,0.04320187727735248,-0.010835733902770872,-0.04042281602980551,-0.013596123488984374,0.0213728581297254,-0.01251594519688472
